2022-01-14 07:36:36.4|Info|expand_transmission_urlbase|Starting migration to 85
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 86: pushbullet_device_ids migrating ***
2022-01-14 07:36:36.4|Info|pushbullet_device_ids|Starting migration to 86
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 87: remove_eztv migrating ***
2022-01-14 07:36:36.4|Info|remove_eztv|Starting migration to 87
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 88: pushbullet_devices_channels_list migrating ***
2022-01-14 07:36:36.4|Info|pushbullet_devices_channels_list|Starting migration to 88
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 89: add_on_rename_to_notifcations migrating ***
2022-01-14 07:36:36.4|Info|add_on_rename_to_notifcations|Starting migration to 89
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 90: update_kickass_url migrating ***
2022-01-14 07:36:36.4|Info|update_kickass_url|Starting migration to 90
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 91: added_indexerstatus migrating ***
2022-01-14 07:36:36.4|Info|added_indexerstatus|Starting migration to 91
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 92: add_unverifiedscenenumbering migrating ***
2022-01-14 07:36:36.4|Info|add_unverifiedscenenumbering|Starting migration to 92
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 93: naming_config_replace_illegal_characters migrating ***
2022-01-14 07:36:36.4|Info|naming_config_replace_illegal_characters|Starting migration to 93
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 94: add_tvmazeid migrating ***
2022-01-14 07:36:36.4|Info|add_tvmazeid|Starting migration to 94
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 95: add_additional_episodes_index migrating ***
2022-01-14 07:36:36.4|Info|add_additional_episodes_index|Starting migration to 95
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 96: disable_kickass migrating ***
2022-01-14 07:36:36.4|Info|disable_kickass|Starting migration to 96
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 97: add_reason_to_pending_releases migrating ***
2022-01-14 07:36:36.4|Info|add_reason_to_pending_releases|Starting migration to 97
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 98: remove_titans_of_tv migrating ***
2022-01-14 07:36:36.4|Info|remove_titans_of_tv|Starting migration to 98
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 99: extra_and_subtitle_files migrating ***
2022-01-14 07:36:36.4|Info|extra_and_subtitle_files|Starting migration to 99
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 100: add_scene_season_number migrating ***
2022-01-14 07:36:36.4|Info|add_scene_season_number|Starting migration to 100
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 101: add_ultrahd_quality_in_profiles migrating ***
2022-01-14 07:36:36.5|Info|add_ultrahd_quality_in_profiles|Starting migration to 101
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 102: add_language_to_episodeFiles_history_and_blacklist migrating ***
2022-01-14 07:36:36.5|Info|add_language_to_episodeFiles_history_and_blacklist|Starting migration to 102
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 103: fix_metadata_file_extensions migrating ***
2022-01-14 07:36:36.5|Info|fix_metadata_file_extensions|Starting migration to 103
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 104: remove_kickass migrating ***
2022-01-14 07:36:36.5|Info|remove_kickass|Starting migration to 104
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 105: rename_torrent_downloadstation migrating ***
2022-01-14 07:36:36.5|Info|rename_torrent_downloadstation|Starting migration to 105
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 106: update_btn_url migrating ***
2022-01-14 07:36:36.5|Info|update_btn_url|Starting migration to 106
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 107: remove_wombles migrating ***
2022-01-14 07:36:36.5|Info|remove_wombles|Starting migration to 107
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 108: fix_extra_file_extension migrating ***
2022-01-14 07:36:36.5|Info|fix_extra_file_extension|Starting migration to 108
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 109: import_extra_files migrating ***
2022-01-14 07:36:36.5|Info|import_extra_files|Starting migration to 109
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 110: fix_extra_files_config migrating ***
2022-01-14 07:36:36.5|Info|fix_extra_files_config|Starting migration to 110
